group,size_group,gs_cat,gs_subcat,size_cat.subcat,group_in_cat.subcat,pathway,pathway_GOID,size_pathway,group_in_pathway,k/K,pval,FDR,qvalue,genes
int,1553,C5,GO:BP,15653,1379,GOBP_RESPONSE_TO_DSRNA,GO:0043331,54,4,0.07407407407407407,0.7121828150323408,0.9999999999999998,0.9177148478673317,"c(""Sting1"", ""Riok3"", ""Ddx21"", ""Pde12"")"
int,1553,C5,GO:BP,15653,1379,GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION,GO:1990874,54,4,0.07407407407407407,0.7121828150323408,0.9999999999999998,0.9177148478673317,"c(""Ldlrap1"", ""Gnai2"", ""Sod2"", ""Nr4a3"")"
int,1553,C5,GO:BP,15653,1379,GOBP_FOREBRAIN_NEURON_DIFFERENTIATION,GO:0021879,41,3,0.07317073170731707,0.7127985928925984,0.9999999999999998,0.9177148478673317,"c(""Ubb"", ""Disc1"", ""B2m"")"
int,1553,C5,GO:BP,15653,1379,GOBP_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS,GO:1902991,41,3,0.07317073170731707,0.7127985928925984,0.9999999999999998,0.9177148478673317,"c(""Ifng"", ""Fkbp1a"", ""Pin1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST,GO:0050691,41,3,0.07317073170731707,0.7127985928925984,0.9999999999999998,0.9177148478673317,"c(""Sting1"", ""Il12rb1"", ""Hsp90aa1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_SEMI_LUNAR_VALVE_DEVELOPMENT,GO:1905314,41,3,0.07317073170731707,0.7127985928925984,0.9999999999999998,0.9177148478673317,"c(""Notch1"", ""Tnfrsf1a"", ""Gata3"")"
int,1553,C5,GO:BP,15653,1379,GOBP_SUPEROXIDE_ANION_GENERATION,GO:0042554,41,3,0.07317073170731707,0.7127985928925984,0.9999999999999998,0.9177148478673317,"c(""Acp5"", ""Gnai2"", ""Sod2"")"
int,1553,C5,GO:BP,15653,1379,GOBP_VITAMIN_TRANSPORT,GO:0051180,41,3,0.07317073170731707,0.7127985928925984,0.9999999999999998,0.9177148478673317,"c(""Slc2a1"", ""Slc25a32"", ""Scarb1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY,GO:0002707,67,5,0.07462686567164178,0.7143798223673412,0.9999999999999998,0.9177148478673317,"c(""Cr2"", ""Cd96"", ""Cd55"", ""Klrd1"", ""Serpinb9"")"
int,1553,C5,GO:BP,15653,1379,GOBP_PROTEIN_LOCALIZATION_TO_CELL_SURFACE,GO:0034394,67,5,0.07462686567164178,0.7143798223673412,0.9999999999999998,0.9177148478673317,"c(""Kcnab2"", ""Stx4a"", ""Rab11b"", ""Ap3b1"", ""Akt1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH,GO:1903201,67,5,0.07462686567164178,0.7143798223673412,0.9999999999999998,0.9177148478673317,"c(""Sod2"", ""Hif1a"", ""P4hb"", ""Nr4a3"", ""Akt1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_ORGANIC_ACID_CATABOLIC_PROCESS,GO:0016054,239,19,0.0794979079497908,0.7147146675809609,0.9999999999999998,0.9177148478673317,"c(""Slc25a44"", ""Fah"", ""Haao"", ""Aldh4a1"", ""Aldh6a1"", ""Carns1"", ""Lpin1"", ""Acad8"", ""Pex5"", ""Gnpda2"", ""Decr1"", ""Akt2"", ""Pgd"", ""Shmt2"", ""Shmt1"", ""Got2"", ""Got1"", ""Slc25a17"", ""Akt1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_NEURAL_PRECURSOR_CELL_PROLIFERATION,GO:0061351,142,11,0.07746478873239436,0.7160629415167166,0.9999999999999998,0.9177148478673317,"c(""Notch1"", ""Mdk"", ""Disc1"", ""Ptbp2"", ""Gnai2"", ""Foxo1"", ""Lef1"", ""Nde1"", ""Hif1a"", ""Kif14"", ""Kdm2b"")"
int,1553,C5,GO:BP,15653,1379,GOBP_REGULATION_OF_MITOCHONDRION_ORGANIZATION,GO:0010821,142,11,0.07746478873239436,0.7160629415167166,0.9999999999999998,0.9177148478673317,"c(""Tigar"", ""Hif1a"", ""Gzmb"", ""Bcl2l1"", ""Tfrc"", ""Spire1"", ""Myo19"", ""Chchd10"", ""Hax1"", ""Slc25a5"", ""Akt1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE,GO:0070374,203,16,0.07881773399014778,0.7163665120365104,0.9999999999999998,0.9177148478673317,"c(""Trpv4"", ""Icam1"", ""Mfhas1"", ""Notch1"", ""Gpr183"", ""Ptk2b"", ""Gnai2"", ""Rasgrp1"", ""Mturn"", ""Prkca"", ""Ptpn11"", ""Hmgb1"", ""Phb2"", ""Ccl4"", ""Ccl3"", ""Sema7a"")"
int,1553,C5,GO:BP,15653,1379,GOBP_FIBROBLAST_PROLIFERATION,GO:0048144,80,6,0.075,0.717927635096153,0.9999999999999998,0.9177148478673317,"c(""B4galt7"", ""Sod2"", ""Lta"", ""Cdk6"", ""Myc"", ""Cdc73"")"
int,1553,C5,GO:BP,15653,1379,GOBP_PANCREAS_DEVELOPMENT,GO:0031016,80,6,0.075,0.717927635096153,0.9999999999999998,0.9177148478673317,"c(""Il6ra"", ""Sidt2"", ""Tcf7l2"", ""Ccdc39"", ""Cdk6"", ""Akt1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_EPITHELIAL_CELL_PROLIFERATION,GO:0050673,395,32,0.0810126582278481,0.7182647438097096,0.9999999999999998,0.9177148478673317,"c(""Tgfbr3"", ""Jaml"", ""Notch1"", ""Mdk"", ""Hoxa5"", ""Sidt2"", ""Ncstn"", ""Serpinb1a"", ""B2m"", ""Mtss1"", ""Gata3"", ""Tcf7l2"", ""Irf6"", ""Kit"", ""Atf2"", ""Kdm5b"", ""Prkca"", ""Cdk6"", ""Med1"", ""Ppp1r16b"", ""Hmgb1"", ""Hif1a"", ""Phb2"", ""Nr4a3"", ""Myc"", ""Scarb1"", ""Brca2"", ""Lamc1"", ""Pura"", ""Aggf1"", ""Cdc73"", ""Akt1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY,GO:0002764,490,40,0.08163265306122448,0.7191559190489845,0.9999999999999998,0.9177148478673317,"c(""Thy1"", ""Itk"", ""Bcl2"", ""Trim25"", ""Myd88"", ""Mfhas1"", ""Cr2"", ""Cactin"", ""Fyb"", ""Mndal"", ""Dgkz"", ""Zap70"", ""Pde4b"", ""Cd8b1"", ""Klrd1"", ""Klhl6"", ""Trat1"", ""Gata3"", ""Riok3"", ""Tnip1"", ""Lpxn"", ""Kit"", ""Ap3b1"", ""Nploc4"", ""Ddx3x"", ""Hmgb1"", ""Slc39a10"", ""Cblb"", ""Ptprj"", ""Phb2"", ""C1qbp"", ""Nr4a3"", ""Hspd1"", ""Irf4"", ""Tnfrsf21"", ""Vav3"", ""Plscr1"", ""Eif2b5"", ""Eif2b4"", ""Mapkapk3"")"
int,1553,C5,GO:BP,15653,1379,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II,GO:0002504,28,2,0.07142857142857142,0.7201482227920313,0.9999999999999998,0.9177148478673317,"c(""H2-Ob"", ""B2m"")"
int,1553,C5,GO:BP,15653,1379,GOBP_C4_DICARBOXYLATE_TRANSPORT,GO:0015740,28,2,0.07142857142857142,0.7201482227920313,0.9999999999999998,0.9177148478673317,"c(""Lrrc8a"", ""Slc1a2"")"
int,1553,C5,GO:BP,15653,1379,GOBP_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN,GO:0044331,28,2,0.07142857142857142,0.7201482227920313,0.9999999999999998,0.9177148478673317,"c(""Notch1"", ""Ppm1f"")"
int,1553,C5,GO:BP,15653,1379,GOBP_DETECTION_OF_EXTERNAL_BIOTIC_STIMULUS,GO:0098581,28,2,0.07142857142857142,0.7201482227920313,0.9999999999999998,0.9177148478673317,"c(""Cd1d1"", ""Scarb1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_EMBRYONIC_HINDLIMB_MORPHOGENESIS,GO:0035116,28,2,0.07142857142857142,0.7201482227920313,0.9999999999999998,0.9177148478673317,"c(""Notch1"", ""Med1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_ENDOTHELIAL_CELL_CHEMOTAXIS,GO:0035767,28,2,0.07142857142857142,0.7201482227920313,0.9999999999999998,0.9177148478673317,"c(""Notch1"", ""P2rx4"")"
int,1553,C5,GO:BP,15653,1379,GOBP_INOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS,GO:0032958,28,2,0.07142857142857142,0.7201482227920313,0.9999999999999998,0.9177148478673317,"c(""Ptk2b"", ""Ipmk"")"
int,1553,C5,GO:BP,15653,1379,GOBP_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY,GO:0010592,28,2,0.07142857142857142,0.7201482227920313,0.9999999999999998,0.9177148478673317,"c(""Rac2"", ""Abi2"")"
int,1553,C5,GO:BP,15653,1379,GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION,GO:0010800,28,2,0.07142857142857142,0.7201482227920313,0.9999999999999998,0.9177148478673317,"c(""Axin1"", ""Plk1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_POSITIVE_REGULATION_OF_PROTEIN_MATURATION,GO:1903319,28,2,0.07142857142857142,0.7201482227920313,0.9999999999999998,0.9177148478673317,"c(""Plgrkt"", ""Eno1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_REGULATION_OF_PLATELET_AGGREGATION,GO:0090330,28,2,0.07142857142857142,0.7201482227920313,0.9999999999999998,0.9177148478673317,"c(""F11r"", ""Prkca"")"
int,1553,C5,GO:BP,15653,1379,GOBP_REGULATION_OF_WATER_LOSS_VIA_SKIN,GO:0033561,28,2,0.07142857142857142,0.7201482227920313,0.9999999999999998,0.9177148478673317,"c(""Srf"", ""Ugcg"")"
int,1553,C5,GO:BP,15653,1379,GOBP_REPLACEMENT_OSSIFICATION,GO:0036075,28,2,0.07142857142857142,0.7201482227920313,0.9999999999999998,0.9177148478673317,"c(""Nab1"", ""Bpnt2"")"
int,1553,C5,GO:BP,15653,1379,GOBP_RIBONUCLEOSIDE_METABOLIC_PROCESS,GO:0009119,28,2,0.07142857142857142,0.7201482227920313,0.9999999999999998,0.9177148478673317,"c(""Dguok"", ""Amd1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION,GO:0001938,93,7,0.07526881720430108,0.7221658948460865,0.9999999999999998,0.9177148478673317,"c(""Mdk"", ""Prkca"", ""Ppp1r16b"", ""Hmgb1"", ""Hif1a"", ""Aggf1"", ""Akt1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC,GO:0035249,93,7,0.07526881720430108,0.7221658948460865,0.9999999999999998,0.9177148478673317,"c(""Unc13a"", ""Ptk2b"", ""Dgkz"", ""Disc1"", ""Cacng4"", ""Clcn3"", ""Als2"")"
int,1553,C5,GO:BP,15653,1379,GOBP_LEARNING,GO:0007612,143,11,0.07692307692307693,0.7246021612990236,0.9999999999999998,0.9177148478673317,"c(""Srf"", ""Kit"", ""Nrxn3"", ""Nrgn"", ""Itgb1"", ""Hif1a"", ""Eif4a3"", ""Hmgcr"", ""B4galt2"", ""Aaas"", ""Uba6"")"
int,1553,C5,GO:BP,15653,1379,GOBP_ACTIVATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVITY,GO:0007171,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Adrb2
int,1553,C5,GO:BP,15653,1379,GOBP_CARDIAC_CHAMBER_FORMATION,GO:0003207,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Notch1
int,1553,C5,GO:BP,15653,1379,GOBP_CELLULAR_POTASSIUM_ION_HOMEOSTASIS,GO:0030007,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Atp1b1
int,1553,C5,GO:BP,15653,1379,GOBP_CELLULAR_RESPONSE_TO_ZINC_ION,GO:0071294,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,P2rx4
int,1553,C5,GO:BP,15653,1379,GOBP_CEREBROSPINAL_FLUID_CIRCULATION,GO:0090660,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Ccdc39
int,1553,C5,GO:BP,15653,1379,GOBP_COBALAMIN_METABOLIC_PROCESS,GO:0009235,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Mtr
int,1553,C5,GO:BP,15653,1379,GOBP_CORTICOSTEROID_RECEPTOR_SIGNALING_PATHWAY,GO:0031958,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Nedd4
int,1553,C5,GO:BP,15653,1379,GOBP_CYTOPLASM_ORGANIZATION,GO:0007028,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Kif5b
int,1553,C5,GO:BP,15653,1379,GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS,GO:0009159,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Dnph1
int,1553,C5,GO:BP,15653,1379,GOBP_FORMATION_OF_EXTRACHROMOSOMAL_CIRCULAR_DNA,GO:0001325,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Xrcc3
int,1553,C5,GO:BP,15653,1379,GOBP_GERMINAL_CENTER_FORMATION,GO:0002467,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Klhl6
int,1553,C5,GO:BP,15653,1379,GOBP_GOLGI_LOCALIZATION,GO:0051645,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Arcn1
int,1553,C5,GO:BP,15653,1379,GOBP_GROWTH_HORMONE_SECRETION,GO:0030252,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Ptpn11
int,1553,C5,GO:BP,15653,1379,GOBP_HEART_VALVE_FORMATION,GO:0003188,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Notch1
int,1553,C5,GO:BP,15653,1379,GOBP_HYALURONAN_BIOSYNTHETIC_PROCESS,GO:0030213,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Ap2a1
int,1553,C5,GO:BP,15653,1379,GOBP_IMMUNOLOGICAL_MEMORY_FORMATION_PROCESS,GO:0090715,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Il12rb1
int,1553,C5,GO:BP,15653,1379,GOBP_INDOLALKYLAMINE_METABOLIC_PROCESS,GO:0006586,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Haao
int,1553,C5,GO:BP,15653,1379,GOBP_MALE_SEX_DETERMINATION,GO:0030238,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Map3k4
int,1553,C5,GO:BP,15653,1379,GOBP_MEIOTIC_SPINDLE_ORGANIZATION,GO:0000212,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Espl1
int,1553,C5,GO:BP,15653,1379,GOBP_MRNA_CLEAVAGE_INVOLVED_IN_MRNA_PROCESSING,GO:0098787,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Cpsf4
int,1553,C5,GO:BP,15653,1379,GOBP_NEGATIVE_REGULATION_OF_EPIDERMAL_GROWTH_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY,GO:0007175,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Cblb
int,1553,C5,GO:BP,15653,1379,GOBP_NEGATIVE_REGULATION_OF_GLUCOSE_IMPORT,GO:0046325,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Myc
int,1553,C5,GO:BP,15653,1379,GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_17_PRODUCTION,GO:0032700,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Ifng
int,1553,C5,GO:BP,15653,1379,GOBP_NEGATIVE_REGULATION_OF_KERATINOCYTE_PROLIFERATION,GO:0010839,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Med1
int,1553,C5,GO:BP,15653,1379,GOBP_NEGATIVE_REGULATION_OF_MAST_CELL_ACTIVATION,GO:0033004,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Cd84
int,1553,C5,GO:BP,15653,1379,GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS,GO:0033033,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Bcl2
int,1553,C5,GO:BP,15653,1379,GOBP_NERVOUS_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE,GO:0001976,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Sod2
int,1553,C5,GO:BP,15653,1379,GOBP_NEUROBLAST_DIVISION,GO:0055057,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Lef1
int,1553,C5,GO:BP,15653,1379,GOBP_NEUTROPHIL_DEGRANULATION,GO:0043312,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Stxbp2
int,1553,C5,GO:BP,15653,1379,GOBP_PHOSPHATIDYLCHOLINE_ACYL_CHAIN_REMODELING,GO:0036151,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Lpcat2
int,1553,C5,GO:BP,15653,1379,GOBP_PHOSPHOLIPID_HOMEOSTASIS,GO:0055091,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Rcn3
int,1553,C5,GO:BP,15653,1379,GOBP_PHOTORECEPTOR_CELL_OUTER_SEGMENT_ORGANIZATION,GO:0035845,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Ift140
int,1553,C5,GO:BP,15653,1379,GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS,GO:1902043,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Atf3
int,1553,C5,GO:BP,15653,1379,GOBP_POSITIVE_REGULATION_OF_HETEROTYPIC_CELL_CELL_ADHESION,GO:0034116,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Thy1
int,1553,C5,GO:BP,15653,1379,GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_CYTOKINE_PRODUCTION,GO:0060907,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Sema7a
int,1553,C5,GO:BP,15653,1379,GOBP_POSITIVE_REGULATION_OF_NECROTIC_CELL_DEATH,GO:0010940,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Slc6a6
int,1553,C5,GO:BP,15653,1379,GOBP_POSITIVE_REGULATION_OF_SEQUESTERING_OF_CALCIUM_ION,GO:0051284,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Fkbp1a
int,1553,C5,GO:BP,15653,1379,GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC,GO:0032230,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Kif5b
int,1553,C5,GO:BP,15653,1379,GOBP_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION_IN_RESPONSE_TO_MITOCHONDRIAL_DEPOLARIZATION,GO:1904923,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Hk2
int,1553,C5,GO:BP,15653,1379,GOBP_REGULATION_OF_BILE_ACID_METABOLIC_PROCESS,GO:1904251,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Kit
int,1553,C5,GO:BP,15653,1379,GOBP_REGULATION_OF_ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT,GO:0060628,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Stx18
int,1553,C5,GO:BP,15653,1379,GOBP_REGULATION_OF_FIBRINOLYSIS,GO:0051917,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Serpine1
int,1553,C5,GO:BP,15653,1379,GOBP_REGULATION_OF_GONAD_DEVELOPMENT,GO:1905939,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Dhx37
int,1553,C5,GO:BP,15653,1379,GOBP_REGULATION_OF_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY,GO:0035358,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Fabp5
int,1553,C5,GO:BP,15653,1379,GOBP_REGULATION_OF_PIGMENTATION,GO:0120305,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Bcl2
int,1553,C5,GO:BP,15653,1379,GOBP_REGULATION_OF_PROSTAGLANDIN_SECRETION,GO:0032306,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,P2rx4
int,1553,C5,GO:BP,15653,1379,GOBP_REGULATION_OF_STORE_OPERATED_CALCIUM_ENTRY,GO:2001256,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Cd84
int,1553,C5,GO:BP,15653,1379,GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION_IN_RESPONSE_TO_STRESS,GO:0043558,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Eif2s1
int,1553,C5,GO:BP,15653,1379,GOBP_RESPONSE_TO_EPINEPHRINE,GO:0071871,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Pde4b
int,1553,C5,GO:BP,15653,1379,GOBP_RESPONSE_TO_UV_A,GO:0070141,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Akt1
int,1553,C5,GO:BP,15653,1379,GOBP_SHORT_CHAIN_FATTY_ACID_METABOLIC_PROCESS,GO:0046459,14,1,0.07142857142857142,0.7251919605398347,0.9999999999999998,0.9177148478673317,Acss1
int,1553,C5,GO:BP,15653,1379,GOBP_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS,GO:0042987,55,4,0.07272727272727272,0.7257428778010767,0.9999999999999998,0.9177148478673317,"c(""Ncstn"", ""Ifng"", ""Fkbp1a"", ""Pin1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN,GO:0048002,55,4,0.07272727272727272,0.7257428778010767,0.9999999999999998,0.9177148478673317,"c(""Abcb9"", ""H2-Ob"", ""B2m"", ""Erap1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_FC_RECEPTOR_SIGNALING_PATHWAY,GO:0038093,55,4,0.07272727272727272,0.7257428778010767,0.9999999999999998,0.9177148478673317,"c(""Kit"", ""Ptprj"", ""Nr4a3"", ""Vav3"")"
int,1553,C5,GO:BP,15653,1379,GOBP_INOSITOL_PHOSPHATE_MEDIATED_SIGNALING,GO:0048016,55,4,0.07272727272727272,0.7257428778010767,0.9999999999999998,0.9177148478673317,"c(""Ppp3ca"", ""Camta1"", ""Ptbp1"", ""Nfat5"")"
int,1553,C5,GO:BP,15653,1379,GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION,GO:0031113,55,4,0.07272727272727272,0.7257428778010767,0.9999999999999998,0.9177148478673317,"c(""Fes"", ""Gba2"", ""Camsap1"", ""Clasp1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA,GO:0001836,55,4,0.07272727272727272,0.7257428778010767,0.9999999999999998,0.9177148478673317,"c(""Bcl2"", ""Sod2"", ""Bcl2l1"", ""Akt1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_CIRCADIAN_REGULATION_OF_GENE_EXPRESSION,GO:0032922,68,5,0.07352941176470588,0.7265893430564501,0.9999999999999998,0.9177148478673317,"c(""Kdm8"", ""Bhlhe40"", ""Hnrnpu"", ""Mybbp1a"", ""Prmt5"")"
int,1553,C5,GO:BP,15653,1379,GOBP_TISSUE_REGENERATION,GO:0042246,68,5,0.07352941176470588,0.7265893430564501,0.9999999999999998,0.9177148478673317,"c(""Notch1"", ""Mdk"", ""Ppp3ca"", ""Dag1"", ""Ezh2"")"
int,1553,C5,GO:BP,15653,1379,GOBP_DIGESTIVE_SYSTEM_PROCESS,GO:0022600,106,8,0.07547169811320754,0.7267590156571734,0.9999999999999998,0.9177148478673317,"c(""Mdk"", ""Sgk1"", ""Ugcg"", ""F11r"", ""Stk39"", ""Ldlr"", ""Scarb1"", ""Aco1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_CELLULAR_RESPONSE_TO_AMYLOID_BETA,GO:1904646,42,3,0.07142857142857142,0.7281832831094333,0.9999999999999998,0.9177148478673317,"c(""Icam1"", ""Adrb2"", ""Igf1r"")"
int,1553,C5,GO:BP,15653,1379,GOBP_GLUCAN_BIOSYNTHETIC_PROCESS,GO:0009250,42,3,0.07142857142857142,0.7281832831094333,0.9999999999999998,0.9177148478673317,"c(""Akt2"", ""Ppp1r3e"", ""Akt1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_MULTICELLULAR_ORGANISM_AGING,GO:0010259,42,3,0.07142857142857142,0.7281832831094333,0.9999999999999998,0.9177148478673317,"c(""Msh6"", ""Slc1a2"", ""Coq7"")"
int,1553,C5,GO:BP,15653,1379,GOBP_NEGATIVE_REGULATION_OF_ORGANELLE_ASSEMBLY,GO:1902116,42,3,0.07142857142857142,0.7281832831094333,0.9999999999999998,0.9177148478673317,"c(""Cep97"", ""Kat2b"", ""Trim37"")"
int,1553,C5,GO:BP,15653,1379,GOBP_POSITIVE_REGULATION_OF_PROTEIN_IMPORT,GO:1904591,42,3,0.07142857142857142,0.7281832831094333,0.9999999999999998,0.9177148478673317,"c(""Ifng"", ""Ran"", ""Ect2"")"
int,1553,C5,GO:BP,15653,1379,GOBP_PROGRAMMED_NECROTIC_CELL_DEATH,GO:0097300,42,3,0.07142857142857142,0.7281832831094333,0.9999999999999998,0.9177148478673317,"c(""Casp8"", ""Spata2"", ""Ipmk"")"
int,1553,C5,GO:BP,15653,1379,GOBP_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION,GO:0010799,42,3,0.07142857142857142,0.7281832831094333,0.9999999999999998,0.9177148478673317,"c(""Axin1"", ""Plk1"", ""Eif4g1"")"
int,1553,C5,GO:BP,15653,1379,GOBP_SARCOMERE_ORGANIZATION,GO:0045214,42,3,0.07142857142857142,0.7281832831094333,0.9999999999999998,0.9177148478673317,"c(""Srf"", ""Actg1"", ""Itgb1"")"
